,vulnerable,infected,symptomatic,positive,recovered,deceased
37190,0.6516975,0.019355,0.00381625,0.06114,0.26015,0.00384125
37157,0.6493125,0.01793375,0.00362875,0.0593425,0.26585,0.0039325
37141,0.6471525,0.01670625,0.0033525,0.05744125,0.27132,0.0040275
37165,0.6452075,0.01558,0.00308875,0.05544625,0.2765475,0.00413
37200,0.64337125,0.01454375,0.00285875,0.05355875,0.28143625,0.00423125
37172,0.64157625,0.01361125,0.0027375,0.05148125,0.286275,0.00431875
37180,0.63984375,0.01273375,0.0024925,0.04966375,0.29086625,0.0044
37185,0.63827625,0.0118775,0.0023175,0.04781625,0.29521875,0.00449375
37176,0.6367625,0.01121125,0.002165,0.0459025,0.299385,0.00457375
37145,0.63539375,0.01041125,0.00211375,0.044035,0.303395,0.00465125
37155,0.6341875,0.00960875,0.0019925,0.04234375,0.3071475,0.00472
37174,0.63296875,0.008975,0.00185,0.0406975,0.3107225,0.00478625
37153,0.63178125,0.00844875,0.0016975,0.03902875,0.3141875,0.00485625
37161,0.63066875,0.0079675,0.00157,0.03753125,0.31734375,0.00491875
37193,0.629635,0.00753875,0.0014525,0.03595625,0.3204375,0.00498
37182,0.62863125,0.00708875,0.00145375,0.034215,0.32356875,0.0050425
37178,0.627695,0.00675375,0.00132875,0.03276625,0.32636625,0.00509
37173,0.62672125,0.006435,0.00128125,0.031285,0.32915375,0.00512375
37186,0.62583625,0.00606375,0.0011825,0.03001,0.33174,0.0051675
37149,0.62491625,0.0057875,0.00110875,0.02877375,0.33419625,0.0052175
37177,0.624125,0.00544,0.00102125,0.027495,0.3366475,0.00527125
37188,0.6233875,0.00513625,0.00096125,0.02614625,0.3390575,0.00531125
37175,0.62264125,0.004925,0.00092625,0.0250125,0.34115,0.005345
37183,0.621935,0.0047275,0.00085375,0.02385125,0.3432525,0.00538
37294,0.6212725,0.0045225,0.00079625,0.02285,0.34515,0.00540875
37215,0.62065125,0.00429875,0.00075875,0.021775,0.34707875,0.0054375
37305,0.62005375,0.00406125,0.00073875,0.020795,0.3488875,0.00546375
37231,0.6194975,0.00381875,0.00069875,0.019775,0.35069875,0.00551125
37256,0.6188975,0.00373,0.00066125,0.018835,0.3523325,0.00554375
37253,0.618355,0.0035875,0.00059875,0.0179475,0.35394,0.00557125
37313,0.617805,0.0034525,0.00062,0.0170975,0.35544125,0.00558375
37291,0.61733625,0.00327375,0.0005975,0.01635125,0.3568375,0.00560375
37282,0.616835,0.00316125,0.0005825,0.0156025,0.3581975,0.00562125
37284,0.61639875,0.00299125,0.00054,0.01490625,0.35951875,0.005645
37209,0.61600875,0.00282,0.000515,0.014225,0.36076625,0.005665
37220,0.61565,0.00260375,0.00050625,0.01358125,0.36197,0.00568875
37206,0.61532,0.00242125,0.00050875,0.01293375,0.3631025,0.00571375
37270,0.61494375,0.0022925,0.00049,0.01242625,0.3641125,0.005735
37240,0.6146325,0.00212,0.00046375,0.01187,0.365155,0.00575875
37222,0.6143225,0.0020225,0.00041625,0.01133375,0.3661275,0.0057775
37263,0.61403875,0.00191625,0.0003925,0.0108225,0.36704,0.00579
37300,0.61377,0.00178125,0.00039625,0.0103075,0.367935,0.00581
37322,0.61352625,0.0016575,0.000365,0.00976375,0.368855,0.0058325
37211,0.61327125,0.00159625,0.000345,0.00934625,0.36959375,0.0058475
37224,0.61305125,0.00148125,0.00030875,0.00893625,0.37035125,0.00587125
37301,0.6128175,0.0014125,0.00029875,0.00854875,0.3710475,0.005875
37205,0.6126425,0.001325,0.00026375,0.00819,0.37169,0.00588875
37286,0.61248625,0.00122875,0.00023,0.00778,0.3723725,0.0059025
37202,0.61231125,0.00118,0.00023,0.00738375,0.37298,0.005915
37267,0.61215125,0.00110125,0.0002275,0.00702125,0.37357375,0.005925
37210,0.61201,0.001035,0.00021375,0.00666875,0.37413625,0.00593625
37264,0.61185875,0.0009725,0.00023875,0.00631625,0.3746725,0.00594125
37228,0.61170625,0.0009425,0.0002075,0.00602375,0.37517375,0.00594625
37304,0.611575,0.00091375,0.000195,0.00570375,0.37565625,0.00595625
37225,0.61143375,0.00087625,0.0001775,0.00540875,0.37614,0.00596375
37219,0.61130625,0.00083,0.00014875,0.00516375,0.37658375,0.0059675
37261,0.6111975,0.00078625,0.00015375,0.004895,0.37699625,0.00597125
37329,0.61112,0.00070125,0.00015625,0.00465125,0.37739,0.00598125
37255,0.61099875,0.00069,0.0001375,0.00439,0.377795,0.00598875
37283,0.61091375,0.0006425,0.00012875,0.00418875,0.37812875,0.0059975
37285,0.61082875,0.00061125,0.00012375,0.00393875,0.3784925,0.006005
37251,0.6107325,0.00058,0.0001175,0.00372625,0.3788325,0.00601125
37324,0.61065125,0.00055,0.00011625,0.00356125,0.37910625,0.006015
37203,0.6105725,0.00053625,8.75e-05,0.00338375,0.3794025,0.0060175
37327,0.6105,0.0005025,8.75e-05,0.00324,0.37965125,0.00601875
37298,0.61043625,0.00048375,6.625e-05,0.00303875,0.37994875,0.00602625
37293,0.61038125,0.00045,6.25e-05,0.0028625,0.38020875,0.006035
37233,0.610315,0.0004475,6e-05,0.0027025,0.38043375,0.00604125
37239,0.61024625,0.00043125,6.75e-05,0.00254125,0.38067,0.00604375
37311,0.61019125,0.00040625,7e-05,0.00239875,0.380885,0.00604875
37236,0.61013625,0.00039,6e-05,0.00227875,0.3810825,0.0060525
37262,0.61007125,0.0003975,5.875e-05,0.00216875,0.381245,0.00605875
37290,0.6100125,0.00039125,6.375e-05,0.0020375,0.381435,0.00606
37295,0.60997,0.0003525,5.375e-05,0.0019575,0.381605,0.00606125
37221,0.6099225,0.00033,6.25e-05,0.001875,0.38174875,0.00606125
37217,0.60987875,0.0002975,6.75e-05,0.00176875,0.38192,0.0060675
37278,0.60983375,0.0002925,6.125e-05,0.00168625,0.38205625,0.00607
37235,0.60980625,0.00026375,5e-05,0.0016125,0.38219375,0.00607375
37289,0.60976875,0.0002475,5e-05,0.00153625,0.38231625,0.00608125
37272,0.6097425,0.00023,4.625e-05,0.00147,0.3824275,0.00608375
37306,0.609705,0.0002125,5e-05,0.00139,0.38255375,0.00608875
37258,0.60967125,0.00019125,4.75e-05,0.00132375,0.382675,0.00609125
37310,0.60964375,0.00018875,2.625e-05,0.001275,0.3827725,0.00609375
37315,0.60961875,0.00016875,3e-05,0.0012225,0.382865,0.006095
37276,0.60958875,0.00016625,2.875e-05,0.00117625,0.38294375,0.00609625
37223,0.60956625,0.0001575,2.625e-05,0.00111875,0.3830325,0.00609875
37265,0.60954875,0.0001425,2.625e-05,0.00106,0.38312375,0.00609875
37243,0.60953125,0.0001275,3e-05,0.00100375,0.38320625,0.00610125
37302,0.60951125,0.00012125,2.875e-05,0.00095625,0.38328125,0.00610125
37238,0.609485,0.00012125,2.625e-05,0.00091,0.38335625,0.00610125
37325,0.60946875,0.000115,2.5e-05,0.00085625,0.38343125,0.00610375
37321,0.6094475,0.0001175,2.375e-05,0.0008,0.383505,0.00610625
37317,0.6094225,0.00012,2.5e-05,0.00075375,0.3835725,0.00610625
37312,0.609405,0.00011625,1.75e-05,0.00072625,0.3836275,0.0061075
37218,0.60939125,0.00010375,1.875e-05,0.000695,0.38368375,0.0061075
37242,0.60937875,9.875e-05,2e-05,0.00065375,0.38373875,0.00611
37297,0.60936375,0.00010375,1.375e-05,0.00062,0.383785,0.00611375
37226,0.6093475,0.00010625,1.625e-05,0.00058125,0.383835,0.00611375
37323,0.6093325,0.00010125,2e-05,0.00054125,0.3838875,0.0061175
37274,0.60932,9.5e-05,2.375e-05,0.00051,0.3839325,0.00611875
37281,0.6093025,8.625e-05,2.375e-05,0.00048375,0.38398375,0.00612
37299,0.60929125,8.875e-05,2.125e-05,0.00045625,0.38402125,0.00612125
37227,0.60927875,8.25e-05,1.75e-05,0.0004475,0.3840525,0.00612125
37247,0.6092625,8.375e-05,1e-05,0.000415,0.3841075,0.00612125
37271,0.60924625,8.625e-05,1e-05,0.00040875,0.3841275,0.00612125
37279,0.60923625,7.875e-05,1.125e-05,0.00039125,0.38416125,0.00612125
37307,0.60922375,8.375e-05,5e-06,0.000365,0.3842,0.0061225
37229,0.60922,7.25e-05,5e-06,0.00035,0.38423,0.0061225
37287,0.60920875,6.375e-05,1e-05,0.00033125,0.38426375,0.0061225
37232,0.60920125,5.75e-05,5e-06,0.00031375,0.38429875,0.00612375
37314,0.60919625,5e-05,3.75e-06,0.00029625,0.38433,0.00612375
37266,0.60919,4.875e-05,6.25e-06,0.0002825,0.3843475,0.006125
37308,0.609185,4.5e-05,6.25e-06,0.00027875,0.38436,0.006125
37254,0.60918125,3.625e-05,8.75e-06,0.00026875,0.38438,0.006125
37259,0.60917625,3.625e-05,7.5e-06,0.0002575,0.3843975,0.006125
37288,0.6091725,3.5e-05,6.25e-06,0.00024875,0.3844125,0.006125
37248,0.6091675,3.625e-05,2.5e-06,0.0002275,0.38444125,0.006125
37328,0.6091625,3.125e-05,5e-06,0.000215,0.38446125,0.006125
37252,0.60915875,3.375e-05,3.75e-06,0.00020875,0.38446875,0.00612625
37214,0.60915375,3.375e-05,5e-06,0.0001975,0.38448375,0.00612625
37212,0.60914625,3.375e-05,5e-06,0.00018625,0.3845025,0.00612625
37204,0.60913625,3.375e-05,1e-05,0.0001825,0.38451,0.0061275
37257,0.6091275,3.25e-05,8.75e-06,0.00018,0.3845225,0.00612875
37207,0.6091225,3e-05,7.5e-06,0.00018375,0.3845275,0.00612875
37326,0.60912,2.875e-05,3.75e-06,0.0001725,0.38454625,0.00612875
37244,0.60911625,2.125e-05,5e-06,0.00016125,0.384565,0.00613125
37208,0.60911375,1.875e-05,6.25e-06,0.00015375,0.38457625,0.00613125
37320,0.6091125,1.75e-05,6.25e-06,0.00014625,0.38458625,0.00613125
37245,0.60911,1.625e-05,7.5e-06,0.00013875,0.38459625,0.00613125
37260,0.6091075,1.5e-05,7.5e-06,0.00013375,0.384605,0.00613125
37303,0.609105,1.625e-05,5e-06,0.000125,0.3846175,0.00613125
37292,0.60909875,2e-05,3.75e-06,0.00011875,0.3846275,0.00613125
37309,0.60909625,2e-05,6.25e-06,0.000115,0.38463,0.0061325
37213,0.6090925,2e-05,5e-06,0.00011625,0.38463375,0.0061325
37249,0.6090875,2.125e-05,5e-06,0.00011125,0.3846425,0.0061325
37273,0.609085,2.125e-05,3.75e-06,0.00010625,0.38465125,0.0061325
37268,0.60908375,1.75e-05,5e-06,9.875e-05,0.3846625,0.0061325
37241,0.6090825,1.625e-05,0.0,9.75e-05,0.38467125,0.0061325
37280,0.6090825,1.5e-05,0.0,9.625e-05,0.38467375,0.0061325
37277,0.60908,8.75e-06,2.5e-06,8.75e-05,0.38468875,0.0061325
37316,0.60908,8.75e-06,2.5e-06,7.75e-05,0.38469875,0.0061325
37330,0.60907875,1e-05,1.25e-06,7.625e-05,0.38470125,0.0061325
37318,0.60907875,8.75e-06,1.25e-06,7.25e-05,0.38470625,0.0061325
37250,0.6090775,7.5e-06,1.25e-06,6.625e-05,0.384715,0.0061325
37269,0.60907625,6.25e-06,1.25e-06,6.625e-05,0.3847175,0.0061325
37234,0.60907625,5e-06,1.25e-06,5.875e-05,0.38472625,0.0061325
37237,0.60907625,3.75e-06,2.5e-06,5.625e-05,0.38472875,0.0061325
37230,0.60907375,5e-06,2.5e-06,5.625e-05,0.38473,0.0061325
37275,0.60907375,3.75e-06,0.0,5.375e-05,0.38473625,0.0061325
37319,0.60906875,8.75e-06,0.0,4.5e-05,0.384745,0.0061325
37296,0.6090675,8.75e-06,0.0,4.5e-05,0.38474625,0.0061325
37216,0.6090675,6.25e-06,0.0,4.375e-05,0.38475,0.0061325
37246,0.6090675,5e-06,1.25e-06,4e-05,0.3847525,0.00613375
37334,0.6090675,5e-06,1.25e-06,3.75e-05,0.384755,0.00613375
37341,0.6090675,5e-06,0.0,3.375e-05,0.38476,0.00613375
37337,0.6090675,5e-06,0.0,3.25e-05,0.38476125,0.00613375
37331,0.6090675,2.5e-06,1.25e-06,3.125e-05,0.38476375,0.00613375
37338,0.60906625,3.75e-06,0.0,3.125e-05,0.384765,0.00613375
37339,0.60906625,2.5e-06,0.0,3e-05,0.3847675,0.00613375
37336,0.60906625,2.5e-06,0.0,2.625e-05,0.38477125,0.00613375
37335,0.60906625,2.5e-06,0.0,2.5e-05,0.3847725,0.00613375
37332,0.60906625,2.5e-06,0.0,2e-05,0.3847775,0.00613375
37340,0.60906625,2.5e-06,0.0,2e-05,0.3847775,0.00613375
37333,0.60906625,2.5e-06,0.0,1.875e-05,0.38477875,0.00613375
37363,0.99936875,0.00063,1.25e-06,0.0,0.0,0.0
37410,0.99921,0.00066125,5.25e-05,2.875e-05,4.75e-05,0.0
37368,0.99898,0.0007225,9.25e-05,8.875e-05,0.000115,1.25e-06
37407,0.9986375,0.00091,0.00010625,0.000155,0.00019,1.25e-06
37359,0.99809125,0.00123625,0.0001625,0.0002275,0.0002775,5e-06
37364,0.9972525,0.00175125,0.00023125,0.00035125,0.00040875,5e-06
37385,0.9959175,0.002695,0.0002825,0.00050875,0.00058875,7.5e-06
37409,0.99378625,0.00415125,0.0004025,0.00075875,0.00089,1.125e-05
37370,0.99032625,0.006535,0.00065875,0.0010875,0.00137625,1.625e-05
37374,0.984975,0.010265,0.000975,0.00164625,0.00211375,2.5e-05
37406,0.977495,0.01517625,0.00147875,0.00253625,0.00327125,4.25e-05
37408,0.96799375,0.02104375,0.0021675,0.003815,0.00492375,5.625e-05
37405,0.95645875,0.02767,0.003015,0.00558,0.0072025,7.375e-05
37397,0.94372875,0.03429,0.004025,0.00775875,0.01009375,0.00010375
37413,0.9299075,0.0407075,0.0050725,0.01054375,0.013625,0.00014375
37362,0.91583875,0.04610375,0.00621375,0.01372125,0.01791375,0.00020875
37381,0.9016225,0.05063125,0.0071425,0.017355,0.022995,0.00025375
37412,0.88831,0.05348,0.00798875,0.0212775,0.02862375,0.00032
37386,0.8756475,0.05533875,0.00869875,0.0253075,0.03462875,0.00037875
37390,0.86392625,0.055945,0.0090675,0.02943375,0.0411575,0.00047
37392,0.85288375,0.05579875,0.0093075,0.03337375,0.048085,0.00055125
37372,0.84273375,0.055,0.00934,0.0371125,0.05518,0.00063375
37350,0.83298375,0.054085,0.00920125,0.04062625,0.062355,0.00074875
37382,0.82389625,0.05274875,0.0089275,0.04375,0.06982,0.0008575
37402,0.8154125,0.05133,0.0086975,0.046365,0.07724625,0.00094875
37351,0.8074025,0.04950125,0.008465,0.04868625,0.0848875,0.0010575
37353,0.79983625,0.04738,0.008445,0.05080125,0.09238,0.0011575
37366,0.79264,0.04523125,0.00825,0.0528025,0.09980625,0.00127
37375,0.78593125,0.04322625,0.00793125,0.05434375,0.10718125,0.00138625
37365,0.77960875,0.04124125,0.00748625,0.055795,0.1143725,0.00149625
37393,0.77373,0.0392525,0.00707375,0.056735,0.1216125,0.00159625
37400,0.76806375,0.037285,0.0068675,0.057395,0.12868375,0.001705
37357,0.76273125,0.03543375,0.00656,0.0576425,0.135825,0.0018075
37401,0.75749,0.034025,0.006185,0.05771,0.1426825,0.0019075
37384,0.752735,0.0323225,0.00579875,0.057605,0.14952,0.00201875
37376,0.74808,0.0308275,0.0056025,0.05726875,0.15609625,0.002125
37352,0.743765,0.02922,0.0053275,0.05693,0.16250875,0.00224875
37356,0.73952875,0.02782,0.00515375,0.05628125,0.16887375,0.0023425
37394,0.73572375,0.02625,0.00486125,0.0556,0.17511875,0.00244625
37404,0.73204625,0.024835,0.004585,0.054925,0.1810775,0.00253125
37367,0.7285375,0.02361125,0.00439875,0.0540525,0.18677375,0.00262625
37383,0.7253425,0.02223375,0.00414875,0.05311375,0.19242875,0.0027325
37399,0.72237375,0.0208075,0.00401125,0.0520675,0.19792,0.00282
37389,0.7195625,0.019605,0.00373375,0.05095375,0.2032475,0.0028975
37379,0.7169925,0.01843,0.003605,0.04971,0.2082675,0.002995
37395,0.71448875,0.01744375,0.0033225,0.04845875,0.21322,0.00306625
37360,0.712005,0.01658375,0.00323875,0.047035,0.21796875,0.00316875
37369,0.70976375,0.01564625,0.0030225,0.04578375,0.2225525,0.00323125
37391,0.70769875,0.01464375,0.0028225,0.04465,0.226865,0.00332
37377,0.70579,0.0138025,0.00251875,0.04338625,0.23110875,0.00339375
37380,0.7040125,0.0129025,0.00244625,0.0420375,0.235135,0.00346625
37354,0.7023025,0.01208125,0.00241875,0.04067,0.23898125,0.00354625
37371,0.70075,0.01128875,0.0021925,0.0394925,0.24266625,0.00361
37387,0.6992,0.010725,0.00202625,0.03809125,0.246275,0.0036825
37396,0.69782625,0.01007875,0.0018925,0.03677,0.249685,0.0037475
37388,0.6965225,0.009485,0.0017425,0.035445,0.25299,0.003815
37403,0.69519625,0.00901625,0.0017125,0.03411125,0.25608375,0.00388
37398,0.694065,0.0084125,0.00161875,0.03285,0.25912,0.00393375
37358,0.69295,0.00793125,0.0015125,0.03162625,0.262,0.00398
37373,0.69192,0.00740625,0.0014625,0.0304125,0.26477375,0.004025
37355,0.6909175,0.00703875,0.00131,0.0291675,0.26748375,0.0040825
37361,0.69000125,0.00665875,0.00116875,0.02808375,0.26995875,0.00412875
37378,0.689065,0.00631625,0.0011375,0.02696375,0.27233375,0.00418375
37411,0.6882475,0.0059475,0.00107,0.0258825,0.2746225,0.00423
37495,0.687465,0.00561,0.00099125,0.02484875,0.27681625,0.00426875
37463,0.68671,0.0052925,0.00095,0.02372125,0.279025,0.00430125
37453,0.68601125,0.00495125,0.0009675,0.02269875,0.28102875,0.0043425
37494,0.68536,0.0046375,0.00089375,0.02175125,0.282975,0.0043825
37448,0.68475875,0.0044025,0.00083875,0.02074125,0.2848475,0.00441125
37481,0.68420625,0.0041125,0.00076625,0.01978125,0.28669,0.00444375
37515,0.68365,0.00384375,0.00076375,0.01890125,0.28836625,0.004475
37429,0.6830975,0.00364625,0.00071125,0.01802375,0.290025,0.00449625
37493,0.68263875,0.0033825,0.00065375,0.01719375,0.291605,0.00452625
37456,0.68214125,0.00327375,0.00060125,0.01641375,0.29300875,0.00456125
37510,0.6817075,0.00306,0.0005875,0.01568625,0.29437125,0.0045875
37414,0.6812625,0.0029075,0.0005775,0.01495125,0.29568375,0.0046175
37441,0.6808325,0.0027575,0.00051625,0.014345,0.296915,0.00463375
37423,0.6804625,0.00263,0.00044625,0.01366625,0.29813625,0.00465875
37497,0.6801075,0.0025075,0.00043,0.01300625,0.29927,0.00467875
37425,0.6797825,0.0023725,0.0003925,0.0124375,0.30031625,0.00469875
37458,0.67946875,0.00225375,0.00036625,0.01183875,0.30135625,0.00471625
37523,0.67914125,0.00213,0.0003875,0.01127875,0.302325,0.0047375
37452,0.67884375,0.00200375,0.0004125,0.01067375,0.3033125,0.00475375
37517,0.67856375,0.001905,0.0003675,0.01019625,0.3041925,0.004775
37490,0.67831,0.001795,0.0003375,0.00973875,0.30503375,0.004785
37439,0.67806625,0.00168,0.0003275,0.00934375,0.3057875,0.004795
37524,0.67785,0.00155,0.000305,0.0089125,0.306575,0.0048075
37451,0.67765,0.00146375,0.00027875,0.00850125,0.307285,0.00482125
37496,0.677465,0.00137,0.00025625,0.00816375,0.307915,0.00483
37469,0.67729125,0.00129875,0.00022625,0.0077825,0.30856125,0.00484
37466,0.67713125,0.00122,0.00022,0.007395,0.309185,0.00484875
37462,0.67693875,0.00117375,0.0002225,0.0069475,0.30985625,0.00486125
37431,0.67674125,0.001145,0.00020125,0.00667125,0.31036875,0.0048725
37506,0.6766,0.00105375,0.00020625,0.00634875,0.31091125,0.00488
37421,0.676455,0.00099125,0.00017875,0.00599875,0.3114825,0.00489375
37500,0.6763025,0.00093875,0.00016125,0.00570625,0.3119875,0.00490375
37488,0.67616625,0.00088625,0.0001625,0.00543,0.312445,0.00491
37479,0.67604625,0.00083,0.00013,0.00518625,0.31289,0.0049175
37420,0.67592875,0.00078,0.00012875,0.00494625,0.31329125,0.004925
37511,0.67581875,0.0007275,0.000125,0.00470625,0.31369,0.0049325
37489,0.67572375,0.000675,0.00013,0.00446,0.31407375,0.0049375
37424,0.67563625,0.00063875,0.00014125,0.0041925,0.31444625,0.004945
37508,0.6755425,0.00061625,0.00012,0.00398625,0.31478375,0.00495125
37485,0.6754475,0.0006075,0.00010375,0.0037625,0.31512375,0.004955
37530,0.67536,0.000575,0.00010125,0.00355,0.31544625,0.0049675
37476,0.675265,0.00056125,9.625e-05,0.00339375,0.3157125,0.00497125
37521,0.675185,0.0005425,8.5e-05,0.00321625,0.31599625,0.004975
37461,0.67511125,0.00050375,9.375e-05,0.00306,0.3162525,0.00497875
37416,0.675065,0.00045125,8.875e-05,0.00291875,0.316495,0.00498125
37430,0.67501375,0.00041125,7.5e-05,0.00279625,0.31671625,0.0049875
37446,0.67496125,0.0003725,7.125e-05,0.00266875,0.316935,0.00499125
37470,0.674905,0.0003425,7e-05,0.00254,0.31715,0.0049925
37437,0.674845,0.0003425,6.875e-05,0.0023925,0.31735625,0.004995
37436,0.67480625,0.00031875,6.5e-05,0.00226875,0.31754625,0.004995
37478,0.674745,0.0003125,5.625e-05,0.00215625,0.31773375,0.00499625
37435,0.674705,0.00028375,6.25e-05,0.0020575,0.317895,0.00499625
37444,0.67466625,0.00028125,4.25e-05,0.00197125,0.31804,0.00499875
37460,0.67463625,0.00024125,3.875e-05,0.00186375,0.31821875,0.00500125
37427,0.6745875,0.000245,4e-05,0.0017775,0.3183475,0.0050025
37419,0.674545,0.00023375,4.625e-05,0.00168,0.31848625,0.00500875
37492,0.67453,0.000195,4.25e-05,0.00158875,0.31863,0.00501375
37417,0.674505,0.00018875,3e-05,0.0015,0.31876125,0.005015
37525,0.674475,0.0001825,2.25e-05,0.001435,0.31886625,0.00501875
37477,0.6744475,0.00018,2.5e-05,0.0013625,0.31896625,0.00501875
37443,0.674425,0.00017125,2.875e-05,0.001305,0.31904875,0.00502125
37433,0.6744075,0.00014875,2.875e-05,0.00125375,0.31913875,0.0050225
37507,0.67438,0.0001475,2.375e-05,0.0011825,0.3192425,0.00502375
37442,0.67435875,0.00015,2.25e-05,0.00111125,0.31933375,0.00502375
37516,0.674335,0.00014125,1.75e-05,0.00107125,0.31941125,0.00502375
37459,0.67431375,0.00013625,2.5e-05,0.001005,0.31949625,0.00502375
37434,0.6742975,0.0001325,1.5e-05,0.00097,0.31956,0.005025
37501,0.6742775,0.00013125,1.375e-05,0.00091,0.31964125,0.00502625
37520,0.67426125,0.0001225,2.125e-05,0.00086875,0.3197,0.00502625
37505,0.67424,0.0001275,2.125e-05,0.0008175,0.31976625,0.0050275
37457,0.67423,0.000105,2.875e-05,0.0007825,0.31982375,0.00503
37467,0.67422125,9.25e-05,2.25e-05,0.000735,0.3198975,0.00503125
37438,0.6742075,8.5e-05,2.125e-05,0.0006925,0.31996125,0.0050325
37471,0.674195,7.75e-05,1.625e-05,0.00065125,0.320025,0.005035
37483,0.67418875,7.375e-05,8.75e-06,0.00061125,0.3200825,0.005035
37499,0.67418,6.5e-05,8.75e-06,0.000575,0.32013625,0.005035
37474,0.67417125,5.875e-05,6.25e-06,0.00055125,0.3201775,0.005035
37475,0.67416,5.375e-05,5e-06,0.00052125,0.3202225,0.0050375
37468,0.6741525,5.125e-05,5e-06,0.0004975,0.32025625,0.0050375
37504,0.6741475,4.75e-05,6.25e-06,0.0004775,0.32028375,0.0050375
37509,0.67414,4.5e-05,8.75e-06,0.00043875,0.32032875,0.00503875
37472,0.67413375,4.5e-05,5e-06,0.00041625,0.32036125,0.00503875
37526,0.67413125,4e-05,5e-06,0.0003975,0.32038625,0.00504
37512,0.674125,3.875e-05,7.5e-06,0.00037,0.32041875,0.00504
37498,0.67411625,3.5e-05,1e-05,0.00035,0.32044875,0.00504
37519,0.674115,3e-05,1.25e-05,0.0003275,0.3204725,0.0050425
37491,0.6741075,3.125e-05,1.25e-05,0.00031125,0.320495,0.0050425
37418,0.6741,3.375e-05,8.75e-06,0.00029875,0.32051625,0.0050425
37482,0.6740975,3.5e-05,6.25e-06,0.0002775,0.32054125,0.0050425
37447,0.67409375,3.5e-05,7.5e-06,0.00026375,0.3205575,0.0050425
37486,0.67408625,3.125e-05,8.75e-06,0.00025375,0.3205775,0.0050425
37503,0.67407625,3.75e-05,3.75e-06,0.000245,0.320595,0.0050425
37450,0.67407375,2.875e-05,8.75e-06,0.0002375,0.32060875,0.0050425
37432,0.67407125,2.375e-05,1e-05,0.00022125,0.32063125,0.0050425
37465,0.67406875,2.125e-05,7.5e-06,0.00022,0.32064,0.0050425
37473,0.674065,2e-05,5e-06,0.00021625,0.32065125,0.0050425
37529,0.67406375,2e-05,5e-06,0.00020875,0.32066,0.0050425
37415,0.67406,1.875e-05,6.25e-06,0.0001975,0.320675,0.0050425
37464,0.67405125,2.25e-05,3.75e-06,0.0001825,0.3206975,0.0050425
37445,0.67404875,2.125e-05,6.25e-06,0.00016625,0.3207125,0.005045
37528,0.67404625,2.25e-05,6.25e-06,0.0001575,0.3207225,0.005045
37514,0.6740425,1.875e-05,5e-06,0.0001525,0.32073625,0.005045
37428,0.6740425,1.75e-05,1.25e-06,0.0001475,0.32074625,0.005045
37449,0.67404125,1.625e-05,1.25e-06,0.0001375,0.32075875,0.005045
37440,0.6740375,1.875e-05,2.5e-06,0.0001275,0.32076875,0.005045
37484,0.6740325,2.125e-05,3.75e-06,0.00011375,0.32078375,0.005045
37455,0.6740325,1.875e-05,1.25e-06,0.0001075,0.320795,0.005045
37527,0.674025,1.75e-05,1.25e-06,0.00010375,0.32080625,0.00504625
37480,0.6740225,1.625e-05,2.5e-06,9.5e-05,0.3208175,0.00504625
37502,0.67402,1.25e-05,3.75e-06,9.5e-05,0.3208225,0.00504625
37513,0.6740175,1.125e-05,3.75e-06,8.75e-05,0.32083375,0.00504625
37522,0.67401625,8.75e-06,6.25e-06,8.375e-05,0.32083875,0.00504625
37426,0.67401625,7.5e-06,3.75e-06,8.125e-05,0.320845,0.00504625
